date,price,bedrooms,grade,has_basement,living_in_m2,renovated,nice_view,perfect_condition,real_bathrooms,has_lavatory,single_floor,month,quartile_zone
15-12-2014,730000,3,4,FALSE,266.63161,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,4
07-04-2015,286500,2,2,TRUE,170.94152,FALSE,FALSE,FALSE,2,FALSE,TRUE,4,1
13-06-2014,950000,3,5,FALSE,350.24431,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
09-03-2015,415000,2,1,FALSE,113.34166,FALSE,FALSE,FALSE,1,TRUE,FALSE,3,3
13-05-2015,645000,2,2,TRUE,152.36092,FALSE,FALSE,FALSE,2,FALSE,TRUE,5,3
27-05-2014,455600,2,2,FALSE,224.82526,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
18-02-2015,640000,2,3,TRUE,161.65122,FALSE,TRUE,FALSE,3,TRUE,FALSE,2,3
25-03-2015,593000,1,3,TRUE,185.806,FALSE,TRUE,FALSE,2,TRUE,FALSE,3,3
06-08-2014,429300,3,3,TRUE,272.20579,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,2
07-05-2014,249000,2,2,FALSE,103.12233,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,2
22-08-2014,226000,2,1,FALSE,90.11591,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,2
22-10-2014,360000,3,4,FALSE,200.67048,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,1
12-08-2014,915000,3,5,FALSE,298.21863,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,4
18-08-2014,338000,2,2,FALSE,147.71577,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,1
20-06-2014,250000,1,1,TRUE,74.3224,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,1
07-05-2014,313000,2,3,FALSE,203.45757,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,1
06-11-2014,605125,1,2,TRUE,107.76748,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,3
05-08-2014,457000,3,4,FALSE,261.98646,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,1
12-08-2014,639000,3,2,TRUE,170.01249,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,4
20-08-2014,260000,2,2,FALSE,124.49002,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,2
07-05-2014,794154,3,3,TRUE,205.31563,FALSE,TRUE,FALSE,2,FALSE,TRUE,5,4
03-03-2015,370000,2,2,FALSE,119.84487,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,3
24-06-2014,339000,3,1,TRUE,229.47041,TRUE,FALSE,FALSE,2,FALSE,FALSE,6,1
20-10-2014,610000,3,4,FALSE,234.11556,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,4
14-07-2014,497000,2,3,TRUE,208.10272,FALSE,FALSE,FALSE,1,TRUE,TRUE,7,2
15-05-2014,395300,2,2,FALSE,104.05136,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,4
12-09-2014,499950,2,2,TRUE,124.49002,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,3
22-07-2014,298000,2,2,FALSE,172.056356,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,1
13-10-2014,480000,3,3,TRUE,163.50928,FALSE,TRUE,FALSE,2,FALSE,TRUE,10,2
15-06-2014,1142000,3,3,TRUE,232.2575,FALSE,FALSE,FALSE,3,TRUE,FALSE,6,4
29-12-2014,459500,3,2,TRUE,191.38018,FALSE,FALSE,FALSE,2,TRUE,TRUE,12,2
18-11-2014,333000,3,2,FALSE,115.19972,FALSE,FALSE,FALSE,1,TRUE,TRUE,11,4
29-12-2014,738000,2,4,FALSE,243.40586,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,4
17-09-2014,674000,3,2,TRUE,261.05743,FALSE,FALSE,TRUE,2,TRUE,TRUE,9,3
17-10-2014,216000,2,1,FALSE,117.05778,FALSE,FALSE,FALSE,2,FALSE,TRUE,10,1
22-04-2015,431000,1,1,FALSE,120.7739,FALSE,FALSE,FALSE,1,TRUE,FALSE,4,3
27-04-2015,450000,1,2,FALSE,68.74822,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,3
28-04-2015,450000,2,2,FALSE,116.12875,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,3
20-08-2014,278000,3,2,TRUE,201.59951,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,1
10-11-2014,354000,1,2,FALSE,78.96755,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,2
07-10-2014,505000,3,2,TRUE,211.81884,FALSE,FALSE,FALSE,3,FALSE,TRUE,10,2
25-08-2014,1000000,3,5,TRUE,308.43796,FALSE,FALSE,FALSE,3,TRUE,FALSE,8,3
18-12-2014,350000,2,2,FALSE,137.49644,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,1
05-06-2014,289000,2,2,FALSE,156.07704,FALSE,FALSE,FALSE,2,FALSE,TRUE,6,1
07-07-2014,645000,3,3,FALSE,249.90907,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,4
02-09-2014,294900,2,3,FALSE,172.79958,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,2
09-04-2015,225000,1,1,TRUE,144.92868,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,1
02-07-2014,223000,2,2,FALSE,103.12233,FALSE,FALSE,FALSE,2,FALSE,TRUE,7,1
27-01-2015,280000,2,2,FALSE,153.28995,FALSE,FALSE,FALSE,2,TRUE,FALSE,1,1
18-07-2014,199000,2,2,FALSE,129.13517,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,1
02-06-2014,440150,1,2,TRUE,103.12233,FALSE,FALSE,TRUE,1,FALSE,TRUE,6,2
14-10-2014,850000,3,3,TRUE,236.90265,FALSE,FALSE,FALSE,3,FALSE,FALSE,10,3
13-08-2014,199000,2,2,FALSE,122.63196,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,1
23-01-2015,227064,2,2,FALSE,145.85771,FALSE,FALSE,FALSE,1,TRUE,FALSE,1,2
10-04-2015,539000,3,2,FALSE,157.9351,FALSE,FALSE,FALSE,1,FALSE,FALSE,4,4
09-02-2015,475000,2,2,TRUE,231.32847,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,2
20-08-2014,735000,3,3,FALSE,282.42512,FALSE,TRUE,FALSE,2,TRUE,FALSE,8,2
21-11-2014,880000,3,4,TRUE,233.18653,FALSE,TRUE,FALSE,1,TRUE,TRUE,11,4
05-03-2015,355000,1,2,FALSE,134.70935,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,1
18-03-2015,685000,3,3,FALSE,261.98646,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,2
20-08-2014,530000,2,3,FALSE,140.28353,FALSE,FALSE,FALSE,3,TRUE,FALSE,8,3
07-05-2015,1075000,1,3,FALSE,143.99965,FALSE,TRUE,FALSE,3,TRUE,FALSE,5,4
28-01-2015,360000,3,2,FALSE,134.70935,FALSE,FALSE,FALSE,2,FALSE,TRUE,1,2
29-04-2015,410000,1,3,FALSE,154.21898,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
26-09-2014,450000,2,3,TRUE,261.98646,FALSE,TRUE,FALSE,2,TRUE,TRUE,9,2
15-07-2014,432000,2,4,FALSE,203.45757,FALSE,FALSE,FALSE,2,FALSE,TRUE,7,1
17-07-2014,968000,3,3,TRUE,269.4187,FALSE,FALSE,FALSE,2,TRUE,TRUE,7,4
12-05-2014,360000,3,2,TRUE,160.72219,FALSE,FALSE,TRUE,2,FALSE,TRUE,5,1
08-10-2014,560000,2,3,TRUE,144.92868,FALSE,FALSE,FALSE,3,TRUE,FALSE,10,3
23-06-2014,715000,3,3,TRUE,246.19295,FALSE,FALSE,FALSE,2,TRUE,TRUE,6,3
14-05-2014,356000,2,4,FALSE,195.0963,FALSE,FALSE,FALSE,3,TRUE,FALSE,5,1
30-01-2015,245000,1,2,FALSE,64.10307,FALSE,FALSE,FALSE,1,TRUE,FALSE,1,3
13-05-2014,225000,2,2,FALSE,116.12875,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,1
29-10-2014,600000,2,2,FALSE,125.41905,FALSE,FALSE,FALSE,2,TRUE,TRUE,10,4
28-04-2015,273500,3,2,FALSE,120.7739,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,1
03-07-2014,357000,1,2,FALSE,80.82561,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,2
21-10-2014,366000,2,1,TRUE,122.63196,FALSE,FALSE,FALSE,2,TRUE,TRUE,10,1
05-05-2014,627000,3,3,TRUE,184.87697,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,3
27-08-2014,365000,3,2,FALSE,260.1284,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,1
13-11-2014,320000,3,2,TRUE,223.89623,FALSE,FALSE,TRUE,2,TRUE,TRUE,11,1
21-07-2014,390000,3,4,FALSE,200.113062,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,2
24-06-2014,530000,1,3,TRUE,146.78674,FALSE,TRUE,FALSE,1,TRUE,TRUE,6,2
28-10-2014,226450,2,1,FALSE,160.72219,FALSE,FALSE,FALSE,1,TRUE,FALSE,10,1
17-06-2014,343000,2,3,FALSE,117.98681,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,1
22-10-2014,215000,2,2,FALSE,115.19972,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,1
08-12-2014,408500,3,4,FALSE,252.69616,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,1
03-03-2015,734000,3,3,FALSE,202.52854,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,2
27-05-2014,535000,1,2,FALSE,96.61912,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,3
13-01-2015,410000,2,3,FALSE,199.74145,FALSE,FALSE,FALSE,2,TRUE,FALSE,1,2
16-06-2014,518000,3,2,TRUE,161.65122,FALSE,FALSE,FALSE,2,TRUE,TRUE,6,4
12-12-2014,305000,3,2,TRUE,165.36734,FALSE,FALSE,FALSE,2,FALSE,TRUE,12,2
01-12-2014,775000,2,3,TRUE,327.01856,FALSE,TRUE,FALSE,1,TRUE,TRUE,12,3
20-04-2015,362000,3,2,TRUE,219.25108,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,2
05-08-2014,310000,2,1,FALSE,138.42547,FALSE,FALSE,TRUE,1,TRUE,TRUE,8,2
20-06-2014,850000,2,5,TRUE,266.63161,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,3
01-05-2015,366000,3,2,FALSE,201.59951,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
10-07-2014,416100,3,3,TRUE,215.53496,FALSE,TRUE,FALSE,1,TRUE,TRUE,7,1
29-04-2015,670000,3,3,FALSE,212.74787,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,4
21-04-2015,546000,3,3,FALSE,166.29637,FALSE,FALSE,FALSE,3,FALSE,FALSE,4,3
03-06-2014,239000,2,1,FALSE,96.61912,FALSE,FALSE,FALSE,1,FALSE,FALSE,6,1
23-06-2014,320000,2,3,FALSE,211.81884,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,1
20-03-2015,352000,3,2,TRUE,269.4187,FALSE,FALSE,FALSE,2,TRUE,TRUE,3,1
30-05-2014,475000,1,2,FALSE,143.07062,FALSE,FALSE,FALSE,2,FALSE,FALSE,5,4
24-04-2015,800000,3,5,FALSE,269.4187,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,4
17-10-2014,680000,2,2,TRUE,167.2254,FALSE,FALSE,TRUE,2,TRUE,TRUE,10,4
20-10-2014,500000,3,1,TRUE,107.76748,FALSE,FALSE,FALSE,1,FALSE,TRUE,10,2
02-06-2014,653000,2,4,FALSE,212.74787,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,3
18-02-2015,270000,3,3,FALSE,218.32205,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,1
30-09-2014,455000,1,3,FALSE,125.41905,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,4
24-06-2014,941000,3,3,TRUE,215.53496,FALSE,FALSE,TRUE,1,TRUE,FALSE,6,4
26-11-2014,699950,1,3,FALSE,222.03817,FALSE,FALSE,FALSE,2,TRUE,TRUE,11,4
13-03-2015,475000,2,1,TRUE,141.21256,FALSE,FALSE,TRUE,1,TRUE,TRUE,3,3
27-04-2015,325000,1,2,TRUE,87.32882,FALSE,FALSE,FALSE,1,TRUE,FALSE,4,2
30-06-2014,359500,3,3,FALSE,198.81242,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,1
26-11-2014,215000,2,2,FALSE,118.91584,FALSE,FALSE,FALSE,1,TRUE,TRUE,11,1
18-08-2014,311000,2,2,FALSE,104.05136,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,2
05-11-2014,166950,2,1,FALSE,110.55457,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,2
11-12-2014,179950,1,1,FALSE,111.4836,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,1
13-04-2015,420000,3,2,TRUE,210.88981,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,3
12-08-2014,390000,3,2,TRUE,166.29637,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,2
16-09-2014,720000,3,4,FALSE,243.40586,FALSE,FALSE,FALSE,1,TRUE,FALSE,9,4
01-07-2014,952500,3,5,FALSE,236.90265,FALSE,FALSE,FALSE,1,TRUE,FALSE,7,4
10-03-2015,525000,2,3,TRUE,127.27711,FALSE,FALSE,FALSE,3,TRUE,FALSE,3,4
22-09-2014,563500,3,4,FALSE,258.27034,FALSE,TRUE,FALSE,2,TRUE,FALSE,9,3
19-08-2014,375000,2,2,FALSE,141.21256,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,2
01-05-2015,540000,2,2,TRUE,183.01891,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,1
23-04-2015,500000,2,3,TRUE,199.74145,FALSE,FALSE,FALSE,3,TRUE,FALSE,4,4
11-06-2014,350000,2,3,TRUE,135.63838,FALSE,FALSE,FALSE,3,TRUE,FALSE,6,2
17-11-2014,272000,3,2,FALSE,173.72861,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,2
12-04-2015,265000,1,2,FALSE,100.706852,FALSE,FALSE,FALSE,1,TRUE,FALSE,4,2
11-03-2015,675000,2,4,FALSE,254.55422,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,4
23-05-2014,735000,2,4,FALSE,222.03817,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,4
25-08-2014,370000,3,2,FALSE,197.88339,FALSE,FALSE,FALSE,3,FALSE,FALSE,8,1
02-07-2014,339950,2,3,TRUE,222.03817,FALSE,FALSE,FALSE,2,TRUE,TRUE,7,1
29-10-2014,979700,3,2,TRUE,346.52819,FALSE,FALSE,FALSE,3,FALSE,FALSE,10,4
14-10-2014,420000,2,2,FALSE,121.70293,FALSE,FALSE,TRUE,1,FALSE,TRUE,10,4
29-09-2014,467500,2,2,TRUE,209.96078,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,2
29-04-2015,370000,1,2,FALSE,69.67725,TRUE,FALSE,FALSE,1,FALSE,TRUE,4,3
20-02-2015,380000,3,3,FALSE,185.806,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,2
14-08-2014,1010000,3,5,FALSE,318.65729,FALSE,TRUE,FALSE,2,TRUE,TRUE,8,3
22-07-2014,475000,2,4,FALSE,244.33489,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,2
12-08-2014,640000,2,3,FALSE,230.39944,FALSE,FALSE,FALSE,3,TRUE,FALSE,8,4
26-01-2015,675000,3,4,FALSE,198.81242,FALSE,FALSE,FALSE,3,TRUE,FALSE,1,3
13-11-2014,760000,3,3,FALSE,264.77355,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,4
14-04-2015,615000,2,3,TRUE,213.6769,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,2
04-03-2015,343000,3,2,FALSE,229.749119,FALSE,TRUE,TRUE,3,TRUE,FALSE,3,1
06-03-2015,595000,2,2,FALSE,206.24466,FALSE,FALSE,FALSE,1,TRUE,FALSE,3,2
08-05-2015,455000,3,2,FALSE,165.36734,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
16-05-2014,385000,2,2,TRUE,109.62554,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,4
06-05-2015,600000,1,2,TRUE,109.62554,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,3
21-04-2015,515000,3,2,TRUE,248.05101,FALSE,FALSE,FALSE,3,FALSE,TRUE,4,4
08-12-2014,617000,2,3,FALSE,280.56706,FALSE,FALSE,FALSE,1,TRUE,FALSE,12,1
24-02-2015,596000,2,3,FALSE,160.72219,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,4
18-06-2014,325000,2,2,TRUE,204.3866,FALSE,FALSE,FALSE,2,TRUE,TRUE,6,2
21-07-2014,775000,2,1,FALSE,109.161025,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,4
21-04-2015,535000,3,3,FALSE,172.79958,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,3
25-09-2014,225000,2,1,TRUE,83.6127,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,1
08-05-2015,240000,2,2,FALSE,121.70293,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,1
26-08-2014,257500,2,2,FALSE,120.7739,FALSE,FALSE,TRUE,2,FALSE,TRUE,8,1
27-06-2014,320000,3,3,FALSE,238.76071,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
06-02-2015,414250,3,2,TRUE,152.36092,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,3
04-08-2014,315000,2,2,TRUE,183.01891,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,1
24-04-2015,750000,3,3,FALSE,248.98004,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,4
04-06-2014,275000,1,1,FALSE,71.53531,FALSE,FALSE,TRUE,1,FALSE,TRUE,6,2
08-12-2014,989900,3,3,TRUE,308.43796,FALSE,FALSE,TRUE,2,TRUE,TRUE,12,4
08-08-2014,418900,2,2,FALSE,136.56741,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,2
18-12-2014,582500,1,2,TRUE,184.87697,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,3
11-08-2014,538900,3,4,FALSE,282.42512,FALSE,FALSE,FALSE,3,FALSE,FALSE,8,1
27-06-2014,738000,2,4,FALSE,244.33489,FALSE,FALSE,FALSE,3,FALSE,FALSE,6,4
25-09-2014,245000,2,2,FALSE,143.99965,FALSE,FALSE,TRUE,1,TRUE,TRUE,9,1
27-03-2015,595000,3,2,TRUE,174.65764,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,3
02-07-2014,660500,3,2,TRUE,274.06385,FALSE,FALSE,TRUE,2,TRUE,FALSE,7,3
03-09-2014,535000,1,2,FALSE,140.28353,FALSE,FALSE,FALSE,2,FALSE,FALSE,9,4
20-08-2014,249000,2,2,TRUE,146.78674,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,1
19-05-2014,413500,1,1,FALSE,71.53531,FALSE,FALSE,TRUE,1,FALSE,TRUE,5,3
12-02-2015,250000,2,1,FALSE,111.4836,FALSE,FALSE,TRUE,1,TRUE,TRUE,2,2
24-09-2014,315000,3,3,FALSE,187.66406,FALSE,FALSE,FALSE,2,FALSE,TRUE,9,1
19-11-2014,240000,1,2,FALSE,100.149434,FALSE,FALSE,FALSE,1,TRUE,FALSE,11,2
05-08-2014,375000,2,2,FALSE,110.55457,FALSE,TRUE,FALSE,1,TRUE,FALSE,8,2
19-06-2014,734990,3,3,FALSE,246.19295,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
04-06-2014,586500,2,3,TRUE,165.36734,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,3
30-05-2014,458000,3,3,TRUE,287.07027,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,3
29-04-2015,272000,2,1,FALSE,104.98039,FALSE,FALSE,FALSE,1,FALSE,FALSE,4,1
31-12-2014,665000,3,4,FALSE,233.18653,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,4
01-04-2015,528000,3,2,TRUE,172.79958,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,2
25-06-2014,440000,2,2,FALSE,188.59309,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,2
25-06-2014,594000,2,3,TRUE,117.98681,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
08-05-2014,266000,2,2,TRUE,180.23182,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,1
01-08-2014,375000,1,2,FALSE,83.6127,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,2
24-09-2014,825000,3,2,TRUE,212.74787,FALSE,TRUE,FALSE,1,FALSE,FALSE,9,3
21-05-2014,420850,1,1,FALSE,89.18688,FALSE,FALSE,TRUE,1,FALSE,TRUE,5,2
01-08-2014,354000,2,2,FALSE,117.05778,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,3
06-08-2014,350000,2,1,FALSE,127.27711,FALSE,FALSE,FALSE,1,FALSE,FALSE,8,2
27-06-2014,710000,2,4,FALSE,226.68332,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
24-09-2014,370000,2,1,TRUE,144.92868,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,2
25-03-2015,847000,3,3,FALSE,279.63803,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,3
10-07-2014,273500,2,2,FALSE,143.99965,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,1
04-08-2014,834995,3,4,FALSE,312.15408,FALSE,FALSE,FALSE,1,TRUE,FALSE,8,4
29-09-2014,850000,3,5,FALSE,359.53461,FALSE,FALSE,FALSE,3,TRUE,FALSE,9,4
25-10-2014,312000,2,2,FALSE,162.58025,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,2
19-02-2015,435000,2,1,FALSE,87.32882,FALSE,FALSE,FALSE,1,FALSE,TRUE,2,3
06-02-2015,175000,2,2,FALSE,95.69009,FALSE,FALSE,FALSE,1,FALSE,TRUE,2,1
20-04-2015,361500,3,2,FALSE,203.45757,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
24-06-2014,396500,2,5,FALSE,240.61877,FALSE,FALSE,FALSE,2,TRUE,TRUE,6,1
22-07-2014,335000,2,3,TRUE,191.38018,FALSE,TRUE,FALSE,2,TRUE,TRUE,7,1
23-05-2014,218000,2,1,FALSE,89.18688,FALSE,FALSE,TRUE,1,FALSE,TRUE,5,1
30-05-2014,659000,3,3,TRUE,296.36057,FALSE,FALSE,TRUE,2,TRUE,TRUE,5,2
22-07-2014,540000,3,3,FALSE,241.5478,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,2
24-02-2015,270000,3,2,FALSE,160.72219,FALSE,FALSE,FALSE,1,TRUE,FALSE,2,1
31-07-2014,610000,2,5,FALSE,270.34773,FALSE,TRUE,FALSE,2,TRUE,FALSE,7,2
15-01-2015,703300,2,3,TRUE,183.94794,FALSE,FALSE,FALSE,2,FALSE,FALSE,1,3
09-04-2015,680000,3,4,TRUE,324.23147,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,3
16-06-2014,542525,3,3,FALSE,246.19295,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
29-10-2014,205000,2,1,FALSE,112.41263,FALSE,FALSE,FALSE,1,FALSE,TRUE,10,1
26-08-2014,1060000,3,5,FALSE,360.46364,FALSE,FALSE,FALSE,3,TRUE,FALSE,8,3
25-07-2014,275000,2,3,FALSE,231.978791,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,1
30-09-2014,549000,2,3,FALSE,114.27069,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,4
13-04-2015,650000,3,3,TRUE,274.99288,FALSE,FALSE,FALSE,3,FALSE,TRUE,4,3
18-11-2014,607010,3,3,TRUE,202.52854,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,2
30-06-2014,635000,2,3,TRUE,311.22505,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
15-10-2014,535000,3,4,TRUE,219.25108,FALSE,FALSE,FALSE,2,TRUE,TRUE,10,2
15-08-2014,269500,1,1,FALSE,105.90942,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,1
22-08-2014,870000,3,5,FALSE,316.79923,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,4
30-10-2014,856000,3,4,FALSE,336.30886,FALSE,TRUE,FALSE,3,TRUE,FALSE,10,3
29-09-2014,698000,3,2,TRUE,248.98004,FALSE,FALSE,TRUE,2,TRUE,TRUE,9,4
25-09-2014,582500,1,2,TRUE,143.07062,FALSE,FALSE,TRUE,2,FALSE,TRUE,9,3
03-02-2015,587000,3,4,FALSE,205.31563,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,4
15-04-2015,320000,1,2,FALSE,83.6127,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,1
26-06-2014,440000,3,2,TRUE,200.67048,FALSE,FALSE,FALSE,2,TRUE,TRUE,6,2
04-09-2014,100000,1,1,FALSE,73.39337,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,1
11-07-2014,199990,1,1,FALSE,82.68367,TRUE,FALSE,FALSE,1,FALSE,TRUE,7,1
16-07-2014,360000,3,2,FALSE,198.81242,FALSE,FALSE,TRUE,1,TRUE,TRUE,7,2
12-08-2014,675000,2,4,FALSE,209.03175,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,4
23-06-2014,300000,3,3,FALSE,170.94152,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,1
14-05-2015,456500,3,4,FALSE,239.68974,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
28-08-2014,682000,3,4,FALSE,281.49609,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,3
31-12-2014,605000,2,4,FALSE,238.76071,FALSE,TRUE,FALSE,2,TRUE,FALSE,12,3
23-04-2015,461550,2,2,TRUE,194.16727,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,2
18-06-2014,384400,2,3,FALSE,156.913167,FALSE,FALSE,FALSE,3,TRUE,FALSE,6,2
23-02-2015,710000,3,4,FALSE,364.17976,FALSE,FALSE,FALSE,3,TRUE,FALSE,2,3
23-06-2014,349900,2,2,TRUE,224.82526,FALSE,FALSE,TRUE,2,FALSE,TRUE,6,3
29-10-2014,815000,3,3,FALSE,169.08346,FALSE,FALSE,FALSE,1,TRUE,FALSE,10,4
04-06-2014,135000,1,1,FALSE,73.39337,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,1
17-07-2014,375000,1,1,FALSE,66.89016,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,3
07-05-2014,900000,3,4,TRUE,383.68939,FALSE,FALSE,FALSE,3,TRUE,FALSE,5,4
06-11-2014,175000,2,1,FALSE,118.91584,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,2
04-05-2015,575000,3,3,FALSE,285.21221,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
07-07-2014,170500,1,2,TRUE,98.47718,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,1
19-02-2015,415000,3,3,TRUE,232.2575,FALSE,FALSE,FALSE,2,FALSE,TRUE,2,2
25-02-2015,642000,3,2,FALSE,142.14159,FALSE,FALSE,FALSE,1,FALSE,FALSE,2,3
18-08-2014,535000,2,4,FALSE,259.19937,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,2
31-07-2014,445000,2,2,TRUE,104.05136,FALSE,FALSE,FALSE,1,TRUE,TRUE,7,3
28-04-2015,359950,3,2,FALSE,169.08346,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
